condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,seed,repetition,status,trace_sha256,id,commit_count,abort_count,batch_ms,selector_ms,effective_commits_per_second,ms_per_commit,peak_rss_kib,runner_peak_rss_kib,read_wall_ms,commit_wall_ms,extract_ms,read_worker_ms,commit_worker_ms,reservation_worker_ms,dependency_worker_ms,apply_worker_ms,sync_wait_ms,selector_initial_core_size,selector_subsets,selector_incidences,selector_profiles,selector_heavy_subsets,selector_profile_links,selector_B,selector_degree_queries,selector_light_scans,selector_heavy_updates,selector_tree_updates,selector_trim_key_visits,selector_switches,selector_switch_round,selector_switch_remaining,selector_switch_queries,selector_graph_bytes,selector_index_payload_bytes,selector_normalize_ms,selector_build_ms,selector_trim_ms,selector_select_ms,selector_switch_ms,selector_certificate_ms,selector_kernel_ms,selector_total_ms,selector_count_ms,selector_sort_ms,selector_initial_degree_evaluations,selector_acceptance_key_visits,selector_degree_requeries
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,1,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r1-measure-eas_k1_adaptive,530,7662,78.486045,70.710321,6752.7928054,0.148086877358,29092,29092,7.225283,0.550324,6.021471,7.222934,0.547349,1.502258,0,0.384637,0.005324,8184,31615,57288,0,0,0,0,195488,0,0,0,73728,0,0,0,0,0,4612744,6.021471,20.305621,0.457932,35.856069,0,3.397803,64.095946,70.710321,0,0,0,0,187304
l3-n8192-zipf-w1,arity,3,8192,zipf,1,native,native,,native,29,1,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r1-measure-native,123,8069,8.185426,0,15026.7072233,0.0665481788618,21460,21460,7.142932,1.042429,0,7.140795,1.040782,1.469001,0.610716,0.047517,0.003784,8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,1,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r1-measure-accept_static_degree,526,7666,42.855047,35.236491,12273.9335696,0.081473473384,23488,23488,7.247386,0.370997,6.046706,7.244464,0.368232,1.493595,0,0.237578,0.005687,0,31671,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520208,6.046706,0,0,1.263858,0,0.020183,28.640149,35.236491,25.097621,0.877049,8192,11111,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,1,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r1-measure-eas_k2_adaptive,528,7664,73.759934,65.967918,7158.35781523,0.139696844697,29140,29140,7.2364,0.555367,6.114656,7.234153,0.551748,1.455147,0,0.381571,0.005866,8184,31615,57288,0,0,0,0,173826,0,0,0,73728,0,0,0,0,0,4612744,6.114656,20.243392,0.369102,31.565936,0,3.301275,59.240797,65.967918,0,0,0,0,165642
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_id,accept_id,,greedy,29,1,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r1-measure-accept_id,452,7740,15.578123,8.076954,29015.0488605,0.0344648738938,21936,21936,7.218484,0.282521,6.023322,7.216277,0.280558,1.487509,0,0.170504,0.00417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.023322,0,0,0.115091,0,0.019111,1.513415,8.076954,0,0.006446,0,10612,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,2,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r2-measure-eas_k1_adaptive,530,7662,78.315042,70.642681,6767.53771006,0.147764230189,29216,29216,7.132958,0.539068,6.085065,7.129882,0.536764,1.484469,0,0.368902,0.00538,8184,31615,57288,0,0,0,0,195488,0,0,0,73728,0,0,0,0,0,4612744,6.085065,20.310449,0.460343,35.834592,0,3.31338,63.946075,70.642681,0,0,0,0,187304
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,2,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r2-measure-accept_static_degree,526,7666,43.039179,35.522977,12221.4227181,0.0818235342205,23484,23484,7.155165,0.360877,6.035394,7.152864,0.358182,1.464362,0,0.228086,0.004996,0,31671,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520208,6.035394,0,0,1.294158,0,0.02056,28.917792,35.522977,25.349672,0.877875,8192,11111,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,2,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r2-measure-eas_k2_adaptive,528,7664,73.817078,65.948368,7152.81631711,0.13980507197,28940,28940,7.320952,0.547411,6.132216,7.318832,0.544903,1.486464,0,0.376944,0.004628,8184,31615,57288,0,0,0,0,173826,0,0,0,73728,0,0,0,0,0,4612744,6.132216,20.280826,0.369352,31.51929,0,3.300423,59.209021,65.948368,0,0,0,0,165642
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_id,accept_id,,greedy,29,2,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r2-measure-accept_id,452,7740,15.39211,8.043888,29365.6945019,0.034053340708,21868,21868,7.07007,0.277859,5.998241,7.068174,0.275401,1.446931,0,0.16508,0.004354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998241,0,0,0.113481,0,0.018731,1.506536,8.043888,0,0.006446,0,10612,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,native,native,,native,29,2,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r2-measure-native,123,8069,8.278074,0,14858.5286867,0.0673014146341,21760,21760,7.237962,1.040019,0,7.235451,1.037806,1.471143,0.605208,0.047068,0.004724,8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,29,3,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r3-measure-eas_k1_adaptive,530,7662,78.530971,70.654736,6748.92966751,0.148171643396,29088,29088,7.292716,0.583379,6.178976,7.290714,0.58047,1.501536,0,0.411226,0.004911,8184,31615,57288,0,0,0,0,195488,0,0,0,73728,0,0,0,0,0,4612744,6.178976,20.207203,0.457764,35.88386,0,3.316202,63.873985,70.654736,0,0,0,0,187304
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_id,accept_id,,greedy,29,3,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r3-measure-accept_id,452,7740,15.727043,8.070681,28740.3042009,0.0347943429204,21836,21836,7.370039,0.286172,6.014631,7.367746,0.284268,1.525459,0,0.172364,0.004197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.014631,0,0,0.114265,0,0.018948,1.516385,8.070681,0,0.006419,0,10612,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,29,3,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r3-measure-accept_static_degree,526,7666,43.331214,35.762958,12139.0552316,0.0823787338403,23608,23608,7.188617,0.379469,6.117174,7.186306,0.377275,1.473153,0,0.24038,0.004505,0,31671,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1520208,6.117174,0,0,1.305755,0,0.020878,29.080467,35.762958,25.426284,0.878052,8192,11111,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,native,native,,native,29,3,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r3-measure-native,123,8069,8.330904,0,14764.3040899,0.0677309268293,21576,21576,7.295238,1.035576,0,7.292961,1.032744,1.478476,0.604001,0.045928,0.005109,8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,29,3,ok,cca57cde3eacbc670d5a9045822309cd6c3921b8f2a59af64161527f9109795a,l3-n8192-zipf-w1-s29-r3-measure-eas_k2_adaptive,528,7664,73.827293,65.883296,7151.82662867,0.139824418561,29128,29128,7.273377,0.6703,6.084751,7.270956,0.667059,1.488976,0,0.479419,0.005662,8184,31615,57288,0,0,0,0,173826,0,0,0,73728,0,0,0,0,0,4612744,6.084751,20.219967,0.372183,31.489873,0,3.388169,59.181969,65.883296,0,0,0,0,165642
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_id,accept_id,,greedy,47,1,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r1-measure-accept_id,484,7708,15.716426,8.100581,30795.8056113,0.0324719545455,21772,21772,7.312415,0.303235,6.048549,7.310382,0.300968,1.53112,0,0.186955,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.048549,0,0,0.116369,0,0.019728,1.513817,8.100581,0,0.006452,0,10797,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,1,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r1-measure-eas_k1_adaptive,565,7627,77.535347,69.685184,7286.9990509,0.137230702655,29100,29100,7.263799,0.586034,6.109589,7.261542,0.583698,1.503625,0,0.407181,0.004593,8184,31822,57288,0,0,0,0,183786,0,0,0,73728,0,0,0,0,0,4613000,6.109589,20.994481,0.461575,33.870819,0,3.400074,62.971557,69.685184,0,0,0,0,175602
l3-n8192-zipf-w1,arity,3,8192,zipf,1,native,native,,native,47,1,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r1-measure-native,140,8052,8.340188,0,16786.1923496,0.0595727714286,21576,21576,7.266932,1.073012,0,7.264551,1.071639,1.507846,0.627193,0.054946,0.003754,8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,1,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r1-measure-eas_k2_adaptive,564,7628,73.575363,65.685797,7665.60947854,0.130452771277,28932,28932,7.321048,0.568151,6.153455,7.318888,0.565471,1.491881,0,0.389106,0.00484,8184,31822,57288,0,0,0,0,165150,0,0,0,73728,0,0,0,0,0,4613000,6.153455,21.03237,0.374942,30.063711,0,3.397834,58.868841,65.685797,0,0,0,0,156966
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,1,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r1-measure-accept_static_degree,566,7626,42.90606,35.386162,13191.6097633,0.0758057597173,23296,23296,7.108732,0.410944,6.043252,7.106459,0.408663,1.459585,0,0.268483,0.004554,0,31878,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530144,6.043252,0,0,1.097827,0,0.020744,28.772027,35.386162,25.422846,0.867054,8192,11355,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,native,native,,native,47,2,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r2-measure-native,140,8052,8.489964,0,16490.0581439,0.0606426,21516,21516,7.452762,1.037148,0,7.450283,1.035725,1.543638,0.597299,0.052955,0.003902,8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,2,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r2-measure-eas_k2_adaptive,564,7628,73.08184,65.14651,7717.37547933,0.129577730496,28996,28996,7.386985,0.548229,6.130274,7.384341,0.545169,1.521677,0,0.382157,0.005704,8184,31822,57288,0,0,0,0,165150,0,0,0,73728,0,0,0,0,0,4613000,6.130274,20.863983,0.376514,29.963206,0,3.28768,58.411265,65.14651,0,0,0,0,156966
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,2,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r2-measure-accept_static_degree,566,7626,43.371639,35.696786,13050.0025604,0.0766283374558,23484,23484,7.278863,0.395667,6.076585,7.276512,0.393145,1.520592,0,0.254844,0.004873,0,31878,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530144,6.076585,0,0,1.127324,0,0.020961,29.070023,35.696786,25.686339,0.866663,8192,11355,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_id,accept_id,,greedy,47,2,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r2-measure-accept_id,484,7708,15.874389,8.236236,30489.3624567,0.0327983243802,22028,22028,7.34317,0.294639,6.137474,7.340819,0.292399,1.5004,0,0.179389,0.004591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.137474,0,0,0.117877,0,0.019195,1.528558,8.236236,0,0.006459,0,10797,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,2,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r2-measure-eas_k1_adaptive,565,7627,77.259826,69.330863,7312.98566476,0.136743054867,29392,29392,7.247222,0.681555,6.138677,7.24454,0.677894,1.48124,0,0.495689,0.006343,8184,31822,57288,0,0,0,0,183786,0,0,0,73728,0,0,0,0,0,4613000,6.138677,20.918299,0.460987,33.712208,0,3.299716,62.576921,69.330863,0,0,0,0,175602
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,47,3,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r3-measure-eas_k2_adaptive,564,7628,73.196703,65.46605,7705.26508551,0.129781388298,28932,28932,7.107594,0.622744,6.07629,7.105153,0.61937,1.470027,0,0.450225,0.005815,8184,31822,57288,0,0,0,0,165150,0,0,0,73728,0,0,0,0,0,4613000,6.07629,21.034235,0.375789,30.047959,0,3.349898,58.775474,65.46605,0,0,0,0,156966
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_id,accept_id,,greedy,47,3,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r3-measure-accept_id,484,7708,15.54496,8.092155,31135.4934332,0.0321176859504,21944,21944,7.16011,0.292502,6.036091,7.157693,0.290455,1.47011,0,0.177733,0.004464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.036091,0,0,0.118479,0,0.019131,1.523076,8.092155,0,0.006449,0,10797,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,47,3,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r3-measure-accept_static_degree,566,7626,43.604367,35.8314,12980.351257,0.0770395176678,23608,23608,7.355569,0.417189,6.158547,7.353192,0.415014,1.49187,0,0.276511,0.004552,0,31878,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530144,6.158547,0,0,1.138691,0,0.021237,29.103781,35.8314,25.691654,0.867142,8192,11355,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,native,native,,native,47,3,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r3-measure-native,140,8052,8.513791,0,16443.9084774,0.0608127928571,21596,21596,7.43901,1.074665,0,7.436856,1.072492,1.526303,0.626812,0.054916,0.004327,8184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,47,3,ok,a6fd586f0465bfca71375e2cb39e31337ae8e6bb4f6174e4459733dc0c0be53c,l3-n8192-zipf-w1-s47-r3-measure-eas_k1_adaptive,565,7627,77.209248,69.384,7317.77623323,0.136653536283,29208,29208,7.283055,0.54203,6.136065,7.280836,0.538944,1.488324,0,0.381694,0.005305,8184,31822,57288,0,0,0,0,183786,0,0,0,73728,0,0,0,0,0,4613000,6.136065,20.84581,0.459246,33.812427,0,3.298532,62.630316,69.384,0,0,0,0,175602
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,1,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r1-measure-accept_static_degree,529,7663,43.06982,35.603974,12282.38242,0.0814174291115,23624,23624,7.09162,0.374034,6.144496,7.089194,0.371687,1.452183,0,0.236927,0.004773,0,31792,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526016,6.144496,0,0,1.12737,0,0.021212,28.895494,35.603974,25.49234,0.878938,8192,11123,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,1,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r1-measure-eas_k2_adaptive,526,7666,75.197685,67.353787,6994.89618597,0.142961378327,28992,28992,7.171619,0.671927,6.112216,7.169159,0.66886,1.467493,0,0.484022,0.005527,8183,31729,57281,0,0,0,0,175706,0,0,0,73728,0,0,0,0,0,4606248,6.112216,20.6602,0.375119,32.092496,0,3.447741,60.60913,67.353787,0,0,0,0,167523
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,1,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r1-measure-eas_k1_adaptive,529,7663,78.937089,71.234757,6701.53924729,0.149219449905,29212,29212,7.165696,0.536421,6.072901,7.163418,0.53325,1.475515,0,0.368877,0.005449,8183,31729,57281,0,0,0,0,197749,0,0,0,73728,0,0,0,0,0,4606248,6.072901,20.256928,0.457428,36.440351,0,3.244251,64.549076,71.234757,0,0,0,0,189566
l3-n8192-zipf-w1,arity,3,8192,zipf,1,native,native,,native,71,1,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r1-measure-native,128,8064,8.403952,0,15230.9294484,0.065655875,21528,21528,7.342132,1.061755,0,7.340018,1.05982,1.517325,0.625092,0.050488,0.004049,8183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_id,accept_id,,greedy,71,1,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r1-measure-accept_id,450,7742,15.669651,8.127345,28717.9337944,0.0348214466667,21828,21828,7.259463,0.282509,6.058968,7.257297,0.280653,1.495194,0,0.168966,0.004022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.058968,0,0,0.117336,0,0.018605,1.523048,8.127345,0,0.006452,0,10636,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,native,native,,native,71,2,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r2-measure-native,128,8064,8.202506,0,15604.9870613,0.064082078125,21644,21644,7.158594,1.043844,0,7.156543,1.042024,1.473992,0.607664,0.048538,0.003871,8183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,2,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r2-measure-eas_k1_adaptive,529,7663,79.674264,71.844249,6639.53419137,0.150612975425,29208,29208,7.255371,0.574396,6.138818,7.25318,0.5714,1.496036,0,0.403025,0.005187,8183,31729,57281,0,0,0,0,197749,0,0,0,73728,0,0,0,0,0,4606248,6.138818,20.52475,0.457075,36.460674,0,3.377744,65.090476,71.844249,0,0,0,0,189566
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,2,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r2-measure-eas_k2_adaptive,526,7666,73.701127,66.180792,7136.93292641,0.140116211027,28952,28952,6.996035,0.524041,5.983164,6.993925,0.521232,1.447289,0,0.360383,0.004919,8183,31729,57281,0,0,0,0,175706,0,0,0,73728,0,0,0,0,0,4606248,5.983164,20.294662,0.368679,31.693331,0,3.301355,59.581804,66.180792,0,0,0,0,167523
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,2,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r2-measure-accept_static_degree,529,7663,42.891568,35.487405,12333.4264674,0.0810804688091,23440,23440,7.053519,0.350471,6.044105,7.051222,0.348159,1.457156,0,0.218409,0.004609,0,31792,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526016,6.044105,0,0,1.098729,0,0.02088,28.886336,35.487405,25.522181,0.873913,8192,11123,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_id,accept_id,,greedy,71,2,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r2-measure-accept_id,450,7742,15.711897,8.141652,28640.7172858,0.0349153266667,21884,21884,7.290207,0.279742,6.065196,7.287957,0.277733,1.504773,0,0.167941,0.004259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.065196,0,0,0.115673,0,0.018753,1.514473,8.141652,0,0.006467,0,10636,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,native,native,,native,71,3,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r3-measure-native,128,8064,8.08343,0,15834.862181,0.063151796875,21636,21636,7.048633,1.034732,0,7.046642,1.032716,1.46569,0.599838,0.048876,0.004007,8183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_id,accept_id,,greedy,71,3,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r3-measure-accept_id,450,7742,15.794477,8.200329,28490.9718758,0.0350988377778,21840,21840,7.306676,0.287321,6.11149,7.304033,0.285386,1.511,0,0.173805,0.004578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11149,0,0,0.119903,0,0.020183,1.526703,8.200329,0,0.007607,0,10636,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,71,3,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r3-measure-accept_static_degree,529,7663,43.114672,35.499184,12269.6051126,0.0815022155009,23488,23488,7.222587,0.392619,6.093036,7.22045,0.390286,1.481339,0,0.253197,0.00447,0,31792,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1526016,6.093036,0,0,1.113078,0,0.021151,28.837703,35.499184,25.455423,0.871176,8192,11123,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,71,3,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r3-measure-eas_k1_adaptive,529,7663,79.902203,71.937234,6620.59342719,0.151043862004,29212,29212,7.30768,0.656937,6.089129,7.305394,0.653917,1.488501,0,0.469869,0.005306,8183,31729,57281,0,0,0,0,197749,0,0,0,73728,0,0,0,0,0,4606248,6.089129,20.770771,0.45865,36.460026,0,3.344317,65.230519,71.937234,0,0,0,0,189566
l3-n8192-zipf-w1,arity,3,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,71,3,ok,5bdf32311753f17300940ba77b55be75a1e1a8abd7261d45ee3e27f47d7c3319,l3-n8192-zipf-w1-s71-r3-measure-eas_k2_adaptive,526,7666,73.776328,66.161973,7129.65817437,0.140259178707,28912,28912,7.091483,0.52263,6.063523,7.08918,0.520041,1.464069,0,0.361064,0.004892,8183,31729,57281,0,0,0,0,175706,0,0,0,73728,0,0,0,0,0,4606248,6.063523,20.240426,0.36894,31.768546,0,3.234877,59.492943,66.161973,0,0,0,0,167523
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_static_degree,accept_static_degree,,greedy,101,1,ok,dc723efb2791c1fb45362c965394670874ee7a3301239fbf44efa69040edb397,l3-n8192-zipf-w1-s101-r1-measure-accept_static_degree,556,7636,42.927846,35.244889,12951.965957,0.0772083561151,23500,23500,7.246545,0.436179,5.997777,7.244343,0.433298,1.4913,0,0.287112,0.005083,0,31771,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1525008,5.997777,0,0,1.084642,0,0.021221,28.691684,35.244889,25.320991,0.884104,8192,11229,0
l3-n8192-zipf-w1,arity,3,8192,zipf,1,accept_id,accept_id,,greedy,101,1,ok,dc723efb2791c1fb45362c965394670874ee7a3301239fbf44efa69040edb397,l3-n8192-zipf-w1-s101-r1-measure-accept_id,475,7717,15.726443,8.124725,30203.905613,0.0331083010526,21836,21836,7.308333,0.293186,6.0611,7.305878,0.291322,1.510265,0,0.177655,0.004319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0611,0,0,0.118039,0,0.019391,1.496038,8.124725,0,0.006445,0,10749,0
