condition,suite,arity,n,distribution,workers,variant,policy,policy_k,implementation,baseline,seed,repetition,commit_delta,batch_delta_ms,wins_for,crossover_us
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-5,384.609844,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,295,417.743783,c_above,77.15635228385278
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,-11,407.761465,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,298,524.7016140000001,c_above,96.31014304039464
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,-8,514.719296,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,298,523.2934740000001,c_above,96.04341235904566
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,-8,512.809494,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,295,418.27290999999997,c_above,77.25189617402675
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,2,-11,407.78893,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,3,295,416.44393,c_above,76.90996790430101
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,3,-11,406.31575100000003,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,3,298,523.9844169999999,c_above,96.17488034067857
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,3,-8,513.856238,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,1,292,537.436786,c_above,99.28655247037703
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,1,-7,527.899828,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,1,289,427.70999,c_above,79.5347831470529
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,1,-10,418.17303200000003,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,2,289,426.556937,c_above,79.30383359355992
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,2,-10,417.120728,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,2,292,536.654319,c_above,99.12737011854615
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,2,-7,527.21811,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,3,289,426.77124100000003,c_above,79.36279092132673
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,3,-10,416.81827,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,3,292,536.186105,c_above,99.05787007820442
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,3,-7,526.233134,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,1,268,528.872403,c_above,109.62794574999454
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,1,-9,518.361732,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,264,422.477567,c_above,88.60858829868201
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-13,411.966896,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,268,531.465149,c_above,110.17913237227256
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,-9,520.5314099999999,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,264,424.201367,c_above,88.98260669800729
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-13,413.267628,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,264,424.790999,c_above,89.10429539096717
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-13,414.19575,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,268,528.546873,c_above,109.561556648596
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,-9,517.9516239999999,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,294,517.954055,c_above,96.79741020555561
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,-12,508.20642000000004,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,291,414.968057,c_above,78.0574488740377
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-15,405.220422,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,291,414.651552,c_above,77.99027170051497
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-15,404.66450299999997,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,294,515.826672,c_above,96.38705269887497
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,-12,505.839623,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,291,416.138061,c_above,78.29003647416891
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-15,405.922996,no_c,
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,294,516.737847,c_above,96.57467938512687
l2-n32768-zipf-w1,main,2,32768,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,-12,506.522782,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,0,6.279418,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,5.905391999999999,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-4,6.190536000000002,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-4,5.816510000000001,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,0,6.932568,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,6.298202,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-4,6.338041999999998,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-4,5.703675999999998,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,0,6.568821,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,5.960007999999998,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-4,6.189005000000002,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-4,5.580192,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,5.864754000000001,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,5.1818300000000015,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,-1,6.045551,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,-1,5.362627,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,0,6.042489,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,0,5.651831,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,-1,5.883595,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,2,-1,5.4929369999999995,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,3,0,6.494930000000002,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,3,0,5.604116000000001,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,3,-1,6.2302630000000025,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,3,-1,5.339449000000002,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,1,0,6.180282999999999,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,1,0,5.405710999999998,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,1,-2,6.193044,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,1,-2,5.4184719999999995,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,2,0,5.994227999999998,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,2,0,5.365344999999998,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,2,-2,6.371211000000001,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,2,-2,5.7423280000000005,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,3,0,6.051873999999998,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,3,0,5.601361999999998,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,3,-2,6.130101,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,3,-2,5.679589,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,1,0,6.467073999999998,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,1,0,5.576672999999998,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,-2,6.33929,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-2,5.448888999999999,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,0,6.809135000000001,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,0,5.653644000000002,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,-2,6.508189999999999,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-2,5.352698999999999,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,0,6.339439000000002,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,0,5.560388000000001,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,-2,6.053205999999999,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-2,5.274154999999999,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,0,6.184619,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,5.310754000000001,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,-3,6.28495,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-3,5.411085000000002,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,-3,6.478833999999999,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-3,5.555503999999999,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,0,6.416558000000002,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,5.493228000000002,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,6.246277000000001,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,5.436703,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,-3,5.915329999999999,no_c,
l1-n8192-uniform-w1,arity,1,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-3,5.105755999999998,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,-6,7.372883,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-6,6.661906999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,0,7.8759250000000005,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,0,7.164949,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,0,7.788540999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,0,6.978259999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,-6,7.239736999999998,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-6,6.429455999999998,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,0,7.647095,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,0,6.991263,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,-6,7.145096000000002,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-6,6.489264000000002,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,-7,7.414744000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,-7,6.392187,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,0,7.827997000000002,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,0,6.805440000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,2,0,8.061685,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,2,0,7.19059,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,-7,7.044066000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,2,-7,6.172971,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,3,0,7.7923100000000005,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,3,0,6.954559,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,3,-7,7.362044000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,3,-7,6.524293,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,1,-3,7.195217000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,1,-3,6.338221000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,1,0,7.522413000000002,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,1,0,6.6654170000000015,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,2,0,7.631471999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,2,0,6.563005999999998,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,2,-3,7.374829999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,2,-3,6.3063639999999985,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,47,3,0,7.684161000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,47,3,0,7.124850000000002,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,47,3,-3,7.190557,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,47,3,-3,6.631246000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,1,-1,7.457879999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,1,-1,6.621200999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,1,0,7.631684,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,1,0,6.795005,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,2,0,7.951886999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,2,0,6.998327,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,2,-1,7.394313999999998,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,2,-1,6.440753999999998,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,71,3,-1,7.3762979999999985,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,71,3,-1,6.342155999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,71,3,0,8.10032,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,71,3,0,7.066178000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,1,-3,7.2656670000000005,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,1,-3,6.6755580000000005,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,1,0,7.809197000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,1,0,7.219088000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,2,0,7.598267999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,2,0,6.799899,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,2,-3,7.347125,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,2,-3,6.548756000000001,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_id,101,3,-3,7.382256999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,101,3,-3,6.385005999999999,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_id,101,3,0,7.763572,no_c,
l1-n8192-zipf-w1,arity,1,8192,zipf,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,101,3,0,6.766321,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,1,259,39.242357999999996,c_above,33.977745860920905
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,1,-59,8.150151000000001,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,1,258,38.529703,c_above,33.45843128860829
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,1,-60,7.437496000000003,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,2,258,38.962120999999996,c_above,33.855275382108466
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,2,-60,7.479191,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,2,259,39.308899,c_above,34.03574645336255
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,2,-59,7.825969000000001,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,11,3,259,39.506224,c_above,34.188819058333586
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,11,3,-59,8.340684000000003,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,11,3,258,38.561122000000005,c_above,33.455326169036155
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,11,3,-60,7.3955820000000045,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,1,242,38.745537,c_above,36.588603050547206
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_static_degree,29,1,-47,7.532136999999999,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_id,29,1,246,39.3506,c_above,36.55379194554275
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k1_adaptive,eas,1,adaptive,accept_static_degree,29,1,-43,8.1372,no_c,
l3-n8192-uniform-w1,arity,3,8192,uniform,1,eas_k2_adaptive,eas,2,adaptive,accept_id,29,2,242,39.333256,c_above,37.15122247970202
