condition,seed,mode,commit_count,complete,expected,fvs_size,peak_rss_kib,successful,total_ms,validator_commits_per_second
main-l3-n512-uniform-k1,71,accept_id,404,True,3,108,3836,3,0.468603,862137.0328401653
main-l3-n512-uniform-k1,71,accept_static_degree,410,True,3,102,4196,3,1.563963,262154.5394616113
main-l3-n512-uniform-k1,71,adaptive,410,True,3,102,4332,3,1.04465,392475.94888240076
main-l3-n512-uniform-k1,71,graph,410,True,3,102,4164,3,0.692734,591857.7693602451
main-l3-n512-uniform-k1,71,lazy,410,True,3,102,4396,3,1.04695,391613.7351353933
main-l3-n512-uniform-k1,71,paper,410,True,3,102,4148,3,0.643683,636959.4971437803
main-l3-n512-uniform-k1,71,profile,410,True,3,102,4496,3,1.162193,352781.33666267135
main-l3-n512-uniform-k1,101,accept_id,409,True,3,103,3868,3,0.476347,858617.7723382324
main-l3-n512-uniform-k1,101,accept_static_degree,415,True,3,97,4184,3,1.558972,266201.0606989734
main-l3-n512-uniform-k1,101,adaptive,414,True,3,98,4516,3,1.014713,407997.13810703123
main-l3-n512-uniform-k1,101,graph,414,True,3,98,4284,3,0.696663,594261.5008978515
main-l3-n512-uniform-k1,101,lazy,414,True,3,98,4384,3,1.016534,407266.2596627363
main-l3-n512-uniform-k1,101,paper,414,True,3,98,4148,3,0.667728,620012.9394004744
main-l3-n512-uniform-k1,101,profile,414,True,3,98,4572,3,1.13405,365063.268815308
main-l3-n512-zipf-k1,11,accept_id,102,True,3,410,3896,3,0.408543,249667.7216351767
main-l3-n512-zipf-k1,11,accept_static_degree,115,True,3,397,4240,3,1.62543,70750.50909605458
main-l3-n512-zipf-k1,11,adaptive,116,True,3,396,4656,3,2.113712,54879.756560969516
main-l3-n512-zipf-k1,11,graph,116,True,3,396,3796,3,4.595761,25240.651113058313
main-l3-n512-zipf-k1,11,lazy,116,True,3,396,4584,3,2.090419,55491.26754014387
main-l3-n512-zipf-k1,11,paper,116,True,3,396,4364,3,3.985996,29101.885701842148
main-l3-n512-zipf-k1,11,profile,116,True,3,396,4640,3,3.515499,32996.73815865116
main-l3-n512-zipf-k1,29,accept_id,93,True,3,419,3808,3,0.401807,231454.40472664736
main-l3-n512-zipf-k1,29,accept_static_degree,101,True,3,411,4256,3,1.60072,63096.606527062824
main-l3-n512-zipf-k1,29,adaptive,100,True,3,412,4724,3,2.255473,44336.59813263116
main-l3-n512-zipf-k1,29,graph,100,True,3,412,3904,3,5.22116,19152.831937730312
main-l3-n512-zipf-k1,29,lazy,100,True,3,412,4680,3,2.294753,43577.67480857417
main-l3-n512-zipf-k1,29,paper,100,True,3,412,4396,3,4.172277,23967.72793369184
main-l3-n512-zipf-k1,29,profile,100,True,3,412,4644,3,3.419514,29243.921797074086
main-l3-n512-zipf-k1,47,accept_id,86,True,3,426,3824,3,0.403946,212899.74402519147
main-l3-n512-zipf-k1,47,accept_static_degree,96,True,3,416,4192,3,1.639285,58562.11702053029
main-l3-n512-zipf-k1,47,adaptive,96,True,3,416,4632,3,2.207248,43493.073728008814
main-l3-n512-zipf-k1,47,graph,96,True,3,416,3868,3,4.952937,19382.439146712342
main-l3-n512-zipf-k1,47,lazy,96,True,3,416,4640,3,2.20337,43569.62289583683
main-l3-n512-zipf-k1,47,paper,96,True,3,416,4396,3,3.963871,24218.74980290731
main-l3-n512-zipf-k1,47,profile,96,True,3,416,4672,3,3.641478,26362.921868537993
main-l3-n512-zipf-k1,71,accept_id,100,True,3,412,3748,3,0.399892,250067.51822992208
main-l3-n512-zipf-k1,71,accept_static_degree,106,True,3,406,4308,3,1.622742,65321.53601743223
main-l3-n512-zipf-k1,71,adaptive,107,True,3,405,4640,3,2.236854,47835.039747788636
main-l3-n512-zipf-k1,71,graph,107,True,3,405,3952,3,5.454069,19618.380332188684
main-l3-n512-zipf-k1,71,lazy,107,True,3,405,4572,3,2.2345,47885.432982770195
main-l3-n512-zipf-k1,71,paper,107,True,3,405,4424,3,4.144228,25819.042774673595
main-l3-n512-zipf-k1,71,profile,107,True,3,405,4680,3,3.177833,33670.74355386202
main-l3-n512-zipf-k1,101,accept_id,100,True,3,412,3836,3,0.405371,246687.60222117518
main-l3-n512-zipf-k1,101,accept_static_degree,109,True,3,403,4108,3,1.613432,67557.85183385479
main-l3-n512-zipf-k1,101,adaptive,109,True,3,403,4700,3,2.124518,51305.75499948694
main-l3-n512-zipf-k1,101,graph,109,True,3,403,3924,3,4.976388,21903.43678989661
main-l3-n512-zipf-k1,101,lazy,109,True,3,403,4560,3,2.122435,51356.10748974645
main-l3-n512-zipf-k1,101,paper,109,True,3,403,4384,3,4.129249,26397.051861004267
main-l3-n512-zipf-k1,101,profile,109,True,3,403,4788,3,3.583966,30413.234946983313
main-l4-n128-uniform-k1,11,accept_id,114,True,3,14,2004,3,0.156169,729978.4208133497
main-l4-n128-uniform-k1,11,accept_static_degree,114,True,3,14,3908,3,0.738025,154466.31211679822
main-l4-n128-uniform-k1,11,adaptive,114,True,3,14,3968,3,0.313528,363603.88864790386
main-l4-n128-uniform-k1,11,graph,114,True,3,14,1988,3,0.197631,576832.5819329963
main-l4-n128-uniform-k1,11,lazy,114,True,3,14,3992,3,0.314752,362189.9145994307
main-l4-n128-uniform-k1,11,paper,114,True,3,14,3908,3,0.164917,691256.814033726
main-l4-n128-uniform-k1,11,profile,114,True,3,14,4348,3,0.34824,327360.4410751206
main-l4-n128-uniform-k1,29,accept_id,112,True,3,16,2020,3,0.155062,722291.7284699023
main-l4-n128-uniform-k1,29,accept_static_degree,115,True,3,13,3908,3,0.746668,154017.5821114605
main-l4-n128-uniform-k1,29,adaptive,115,True,3,13,4000,3,0.314838,365267.2167908575
main-l4-n128-uniform-k1,29,graph,115,True,3,13,2072,3,0.199766,575673.5380395062
main-l4-n128-uniform-k1,29,lazy,115,True,3,13,4008,3,0.317852,361803.6067100411
main-l4-n128-uniform-k1,29,paper,115,True,3,13,3928,3,0.16619,691979.0601119201
main-l4-n128-uniform-k1,29,profile,115,True,3,13,4172,3,0.347461,330972.3969020983
main-l4-n128-uniform-k1,47,accept_id,108,True,3,20,2012,3,0.153172,705089.7030788917
main-l4-n128-uniform-k1,47,accept_static_degree,111,True,3,17,3920,3,0.764003,145287.3876149701
main-l4-n128-uniform-k1,47,adaptive,111,True,3,17,4080,3,0.37425,296593.1863727455
main-l4-n128-uniform-k1,47,graph,111,True,3,17,3976,3,0.204884,541769.9771578064
main-l4-n128-uniform-k1,47,lazy,111,True,3,17,4052,3,0.374938,296048.9467591975
main-l4-n128-uniform-k1,47,paper,111,True,3,17,3876,3,0.171404,647592.8216377681
main-l4-n128-uniform-k1,47,profile,111,True,3,17,4132,3,0.410843,270176.19869390497
main-l4-n128-uniform-k1,71,accept_id,117,True,3,11,1988,3,0.151773,770888.1026269495
main-l4-n128-uniform-k1,71,accept_static_degree,117,True,3,11,3892,3,0.739931,158122.85199565906
main-l4-n128-uniform-k1,71,adaptive,117,True,3,11,3996,3,0.302968,386179.39848432835
main-l4-n128-uniform-k1,71,graph,117,True,3,11,2056,3,0.195987,596978.371014404
main-l4-n128-uniform-k1,71,lazy,117,True,3,11,3936,3,0.300857,388889.07354656863
main-l4-n128-uniform-k1,71,paper,117,True,3,11,3856,3,0.164852,709727.5131633222
main-l4-n128-uniform-k1,71,profile,117,True,3,11,4216,3,0.333466,350860.3575776841
main-l4-n128-uniform-k1,101,accept_id,112,True,3,16,2004,3,0.151859,737526.2579102984
main-l4-n128-uniform-k1,101,accept_static_degree,112,True,3,16,3980,3,0.753745,148591.3671069128
main-l4-n128-uniform-k1,101,adaptive,112,True,3,16,4008,3,0.333794,335536.28884881095
main-l4-n128-uniform-k1,101,graph,112,True,3,16,2016,3,0.202649,552679.7566235214
main-l4-n128-uniform-k1,101,lazy,112,True,3,16,4036,3,0.33889,330490.7197025583
main-l4-n128-uniform-k1,101,paper,112,True,3,16,3888,3,0.169484,660829.3408227325
main-l4-n128-uniform-k1,101,profile,112,True,3,16,4188,3,0.367939,304398.2834111089
main-l4-n128-zipf-k1,11,accept_id,26,True,3,102,2016,3,0.141378,183904.14350181783
main-l4-n128-zipf-k1,11,accept_static_degree,29,True,3,99,3908,3,0.831699,34868.38387445458
main-l4-n128-zipf-k1,11,adaptive,29,True,3,99,4168,3,0.838323,34592.871721281655
main-l4-n128-zipf-k1,11,graph,29,True,3,99,2020,3,0.674488,42995.57590350014
main-l4-n128-zipf-k1,11,lazy,29,True,3,99,4176,3,0.833853,34778.31224448434
main-l4-n128-zipf-k1,11,paper,29,True,3,99,3828,3,0.512557,56579.073156741586
main-l4-n128-zipf-k1,11,profile,29,True,3,99,4232,3,1.142427,25384.554111553734
main-l4-n128-zipf-k1,29,accept_id,29,True,3,99,1980,3,0.145751,198969.4753380766
main-l4-n128-zipf-k1,29,accept_static_degree,34,True,3,94,3924,3,0.855665,39735.17673388534
main-l4-n128-zipf-k1,29,adaptive,35,True,3,93,4252,3,0.795881,43976.42361106749
main-l4-n128-zipf-k1,29,graph,35,True,3,93,1984,3,0.593914,58931.091033381934
main-l4-n128-zipf-k1,29,lazy,35,True,3,93,4184,3,0.796843,43923.33245068351
main-l4-n128-zipf-k1,29,paper,35,True,3,93,3904,3,0.464808,75299.90877953908
main-l4-n128-zipf-k1,29,profile,35,True,3,93,4464,3,1.10901,31559.679353657764
main-l4-n128-zipf-k1,47,accept_id,28,True,3,100,2056,3,0.144527,193735.42659849027
main-l4-n128-zipf-k1,47,accept_static_degree,31,True,3,97,3920,3,0.844076,36726.550689748314
main-l4-n128-zipf-k1,47,adaptive,31,True,3,97,4172,3,0.830204,37340.21999412192
main-l4-n128-zipf-k1,47,graph,31,True,3,97,2020,3,0.655206,47313.36404123284
main-l4-n128-zipf-k1,47,lazy,31,True,3,97,4024,3,0.832879,37220.29250347289
main-l4-n128-zipf-k1,47,paper,31,True,3,97,3840,3,0.501272,61842.672241816814
main-l4-n128-zipf-k1,47,profile,31,True,3,97,4232,3,1.134116,27334.064593039868
main-l4-n128-zipf-k1,71,accept_id,29,True,3,99,1996,3,0.14446,200747.61179565277
main-l4-n128-zipf-k1,71,accept_static_degree,32,True,3,96,3984,3,0.837737,38198.145718763764
main-l4-n128-zipf-k1,71,adaptive,32,True,3,96,4112,3,0.821202,38967.26992871425
main-l4-n128-zipf-k1,71,graph,32,True,3,96,2004,3,0.678684,47150.072787924866
main-l4-n128-zipf-k1,71,lazy,32,True,3,96,4244,3,0.828954,38602.865780248365
main-l4-n128-zipf-k1,71,paper,32,True,3,96,3908,3,0.518235,61748.04866518085
main-l4-n128-zipf-k1,71,profile,32,True,3,96,4320,3,1.18115,27092.240612961945
main-l4-n128-zipf-k1,101,accept_id,34,True,3,94,2008,3,0.150064,226569.99680136476
main-l4-n128-zipf-k1,101,accept_static_degree,37,True,3,91,3860,3,0.840107,44042.00893457619
main-l4-n128-zipf-k1,101,adaptive,37,True,3,91,4196,3,0.798541,46334.50254902378
main-l4-n128-zipf-k1,101,graph,37,True,3,91,2020,3,0.602732,61387.150508020146
main-l4-n128-zipf-k1,101,lazy,37,True,3,91,4300,3,0.799296,46290.73584754584
main-l4-n128-zipf-k1,101,paper,37,True,3,91,3824,3,0.485525,76206.16858040266
main-l4-n128-zipf-k1,101,profile,37,True,3,91,4320,3,1.044749,35415.204991821
main-l4-n2048-uniform-k1,11,accept_id,756,True,3,1292,4972,3,2.089754,361765.068998552
main-l4-n2048-uniform-k1,11,accept_static_degree,859,True,3,1189,7148,3,15.904337,54010.424955155315
main-l4-n2048-uniform-k1,11,adaptive,849,True,3,1199,11160,3,17.146765,49513.71293652185
main-l4-n2048-uniform-k1,11,graph,849,True,3,1199,5492,3,6.167998,137645.9590291696
main-l4-n2048-uniform-k1,11,lazy,849,True,3,1199,11308,3,17.013598,49901.26133225905
main-l4-n2048-uniform-k1,11,paper,849,True,3,1199,5944,3,31.513693,26940.6698859445
main-l4-n2048-uniform-k1,11,profile,849,True,3,1199,11284,3,19.277555,44040.85476607381
main-l4-n2048-uniform-k1,29,accept_id,760,True,3,1288,4960,3,2.085162,364480.07397027186
main-l4-n2048-uniform-k1,29,accept_static_degree,850,True,3,1198,7132,3,15.714439,54090.381463824444
main-l4-n2048-uniform-k1,29,adaptive,845,True,3,1203,11160,3,17.302107,48837.98256478243
main-l4-n2048-uniform-k1,29,graph,845,True,3,1203,5504,3,6.131645,137809.6742391316
main-l4-n2048-uniform-k1,29,lazy,845,True,3,1203,11176,3,16.985069,49749.577113875726
main-l4-n2048-uniform-k1,29,paper,845,True,3,1203,5968,3,28.051991,30122.639066866945
main-l4-n2048-uniform-k1,29,profile,845,True,3,1203,11328,3,19.198186,44014.57512704586
main-l4-n2048-uniform-k1,47,accept_id,748,True,3,1300,5028,3,2.098203,356495.5345121516
main-l4-n2048-uniform-k1,47,accept_static_degree,847,True,3,1201,7048,3,15.821159,53535.9008780583
main-l4-n2048-uniform-k1,47,adaptive,827,True,3,1221,11256,3,17.136726,48258.92647171928
main-l4-n2048-uniform-k1,47,graph,827,True,3,1221,5564,3,6.179649,133826.3710446985
main-l4-n2048-uniform-k1,47,lazy,827,True,3,1221,11192,3,17.32045,47747.02735783423
main-l4-n2048-uniform-k1,47,paper,827,True,3,1221,5920,3,24.187518,34191.18902567845
main-l4-n2048-uniform-k1,47,profile,827,True,3,1221,11328,3,19.170268,43139.72032107219
main-l4-n2048-uniform-k1,71,accept_id,748,True,3,1300,4984,3,2.095114,357021.14538874733
main-l4-n2048-uniform-k1,71,accept_static_degree,853,True,3,1195,7136,3,15.881714,53709.56812344058
main-l4-n2048-uniform-k1,71,adaptive,845,True,3,1203,11176,3,17.150003,49271.128407382785
main-l4-n2048-uniform-k1,71,graph,845,True,3,1203,5488,3,6.15591,137266.46425954896
main-l4-n2048-uniform-k1,71,lazy,845,True,3,1203,11160,3,17.359343,48676.957417109625
main-l4-n2048-uniform-k1,71,paper,845,True,3,1203,5984,3,25.474665,33170.21048166874
main-l4-n2048-uniform-k1,71,profile,845,True,3,1203,11560,3,19.339166,43693.71461003024
main-l4-n2048-uniform-k1,101,accept_id,759,True,3,1289,4904,3,2.085407,363957.73103283916
main-l4-n2048-uniform-k1,101,accept_static_degree,839,True,3,1209,7148,3,15.801832,53095.10947844529
main-l4-n2048-uniform-k1,101,adaptive,835,True,3,1213,11252,3,17.152736,48680.28051035123
main-l4-n2048-uniform-k1,101,graph,835,True,3,1213,5708,3,6.198057,134719.63875130544
main-l4-n2048-uniform-k1,101,lazy,835,True,3,1213,11188,3,17.520437,47658.62860612437
main-l4-n2048-uniform-k1,101,paper,835,True,3,1213,5948,3,28.774834,29018.41240856507
main-l4-n2048-uniform-k1,101,profile,835,True,3,1213,11372,3,19.444262,42943.260073331665
main-l4-n2048-zipf-k1,11,accept_id,124,True,3,1924,4712,3,1.657804,74797.74448607917
main-l4-n2048-zipf-k1,11,accept_static_degree,148,True,3,1900,6784,3,15.748881,9397.493066332776
main-l4-n2048-zipf-k1,11,adaptive,147,True,3,1901,10148,3,20.880882,7039.932508598056
main-l4-n2048-zipf-k1,11,graph,147,True,3,1901,5492,3,142.805815,1029.3698474393357
main-l4-n2048-zipf-k1,11,lazy,147,True,3,1901,10176,3,21.301593,6900.892341713598
main-l4-n2048-zipf-k1,11,paper,147,True,3,1901,16020,3,71.547964,2054.565801481088
main-l4-n2048-zipf-k1,11,profile,147,True,3,1901,10544,3,71.64397,2051.812594974846
main-l4-n2048-zipf-k1,29,accept_id,122,True,3,1926,4956,3,1.66517,73265.79268182829
main-l4-n2048-zipf-k1,29,accept_static_degree,152,True,3,1896,6684,3,15.912528,9552.221997661214
main-l4-n2048-zipf-k1,29,adaptive,151,True,3,1897,10140,3,20.819657,7252.761176613044
main-l4-n2048-zipf-k1,29,graph,151,True,3,1897,5576,3,144.037444,1048.3385139769628
main-l4-n2048-zipf-k1,29,lazy,151,True,3,1897,10016,3,20.712386,7290.323770520693
main-l4-n2048-zipf-k1,29,paper,151,True,3,1897,15668,3,71.663099,2107.0816376500825
main-l4-n2048-zipf-k1,29,profile,151,True,3,1897,10240,3,76.709045,1968.4771202665866
main-l4-n2048-zipf-k1,47,accept_id,120,True,3,1928,4800,3,1.624256,73879.97951061901
main-l4-n2048-zipf-k1,47,accept_static_degree,143,True,3,1905,6712,3,15.789301,9056.765717494396
main-l4-n2048-zipf-k1,47,adaptive,144,True,3,1904,10168,3,20.535,7012.417823228634
main-l4-n2048-zipf-k1,47,graph,144,True,3,1904,5340,3,137.080134,1050.480443796473
main-l4-n2048-zipf-k1,47,lazy,144,True,3,1904,10172,3,20.656919,6971.029900441591
main-l4-n2048-zipf-k1,47,paper,144,True,3,1904,15196,3,73.841823,1950.1143681135823
main-l4-n2048-zipf-k1,47,profile,144,True,3,1904,10356,3,75.474462,1907.9301287367905
main-l4-n2048-zipf-k1,71,accept_id,115,True,3,1933,4708,3,1.639902,70126.14168407624
main-l4-n2048-zipf-k1,71,accept_static_degree,143,True,3,1905,6588,3,15.721264,9095.960731910614
main-l4-n2048-zipf-k1,71,adaptive,143,True,3,1905,10012,3,20.563044,6954.223314408119
main-l4-n2048-zipf-k1,71,graph,143,True,3,1905,5420,3,142.542074,1003.212567259264
main-l4-n2048-zipf-k1,71,lazy,143,True,3,1905,10032,3,20.553912,6957.3130409432515
main-l4-n2048-zipf-k1,71,paper,143,True,3,1905,15312,3,74.409499,1921.7976457548789
main-l4-n2048-zipf-k1,71,profile,143,True,3,1905,10392,3,77.106729,1854.5722514049326
main-l4-n2048-zipf-k1,101,accept_id,120,True,3,1928,4704,3,1.67187,71775.91559152327
main-l4-n2048-zipf-k1,101,accept_static_degree,140,True,3,1908,6544,3,16.11548,8687.299416461687
main-l4-n2048-zipf-k1,101,adaptive,141,True,3,1907,10056,3,21.018188,6708.47553556948
main-l4-n2048-zipf-k1,101,graph,141,True,3,1907,5516,3,141.264005,998.1311233530438
main-l4-n2048-zipf-k1,101,lazy,141,True,3,1907,10236,3,21.273073,6628.097407459656
main-l4-n2048-zipf-k1,101,paper,141,True,3,1907,15484,3,73.538457,1917.364135067452
main-l4-n2048-zipf-k1,101,profile,141,True,3,1907,10348,3,73.105024,1928.7320116330172
main-l4-n40-uniform-k1,11,accept_id,37,True,3,3,2020,3,0.060858,607972.6576620986
main-l4-n40-uniform-k1,11,accept_static_degree,37,True,3,3,2004,3,0.2465,150101.41987829615
main-l4-n40-uniform-k1,11,adaptive,37,True,3,3,3996,3,0.114065,324376.4520229694
main-l4-n40-uniform-k1,11,graph,37,True,3,3,2036,3,0.07629,484991.47987940756
main-l4-n40-uniform-k1,11,lazy,37,True,3,3,3808,3,0.116786,316818.7967735859
main-l4-n40-uniform-k1,11,paper,37,True,3,3,2000,3,0.061432,602291.9650996224
main-l4-n40-uniform-k1,11,profile,37,True,3,3,4080,3,0.132755,278708.8998531129
main-l4-n40-uniform-k1,29,accept_id,39,True,3,1,2016,3,0.057586,677247.9422081757
main-l4-n40-uniform-k1,29,accept_static_degree,39,True,3,1,2008,3,0.241609,161417.82797826242
main-l4-n40-uniform-k1,29,adaptive,39,True,3,1,2036,3,0.086636,450159.2871323699
main-l4-n40-uniform-k1,29,graph,39,True,3,1,2020,3,0.07482,521251.00240577385
main-l4-n40-uniform-k1,29,lazy,39,True,3,1,1980,3,0.085008,458780.3500846979
main-l4-n40-uniform-k1,29,paper,39,True,3,1,2012,3,0.057428,679111.2349376611
main-l4-n40-uniform-k1,29,profile,39,True,3,1,2036,3,0.100196,389237.0952932253
main-l4-n40-uniform-k1,47,accept_id,39,True,3,1,2016,3,0.060113,648778.1345133332
main-l4-n40-uniform-k1,47,accept_static_degree,39,True,3,1,2032,3,0.244139,159745.06326314108
main-l4-n40-uniform-k1,47,adaptive,39,True,3,1,2016,3,0.088608,440140.8450704225
main-l4-n40-uniform-k1,47,graph,39,True,3,1,2016,3,0.076084,512591.34640660323
main-l4-n40-uniform-k1,47,lazy,39,True,3,1,1996,3,0.084281,462737.7463485246
main-l4-n40-uniform-k1,47,paper,39,True,3,1,2032,3,0.058576,665801.6935263589
main-l4-n40-uniform-k1,47,profile,39,True,3,1,2056,3,0.09933,392630.6251887647
main-l4-n40-uniform-k1,71,accept_id,39,True,3,1,2000,3,0.061639,632716.2997452911
main-l4-n40-uniform-k1,71,accept_static_degree,39,True,3,1,1984,3,0.242169,161044.55979088985
main-l4-n40-uniform-k1,71,adaptive,39,True,3,1,2020,3,0.085198,457757.2243479894
main-l4-n40-uniform-k1,71,graph,39,True,3,1,2004,3,0.075253,518251.7640492738
main-l4-n40-uniform-k1,71,lazy,39,True,3,1,2020,3,0.083327,468035.57070337347
main-l4-n40-uniform-k1,71,paper,39,True,3,1,2056,3,0.057485,678437.8533530486
main-l4-n40-uniform-k1,71,profile,39,True,3,1,1984,3,0.102252,381410.63255486445
main-l4-n40-uniform-k1,101,accept_id,40,True,3,0,2032,3,0.059099,676830.4032217127
main-l4-n40-uniform-k1,101,accept_static_degree,40,True,3,0,2000,3,0.240006,166662.50010416406
main-l4-n40-uniform-k1,101,adaptive,40,True,3,0,2016,3,0.067709,590763.4140217695
main-l4-n40-uniform-k1,101,graph,40,True,3,0,1980,3,0.068282,585805.9224978765
main-l4-n40-uniform-k1,101,lazy,40,True,3,0,2012,3,0.067766,590266.5053271551
main-l4-n40-uniform-k1,101,paper,40,True,3,0,2004,3,0.057046,701188.514532132
main-l4-n40-uniform-k1,101,profile,40,True,3,0,1996,3,0.067673,591077.6823844074
main-l4-n40-zipf-k1,11,accept_id,13,True,3,27,2020,3,0.058902,220705.5787579369
main-l4-n40-zipf-k1,11,accept_static_degree,14,True,3,26,1980,3,0.266279,52576.43298945843
main-l4-n40-zipf-k1,11,adaptive,14,True,3,26,3936,3,0.257206,54431.07859070162
main-l4-n40-zipf-k1,11,graph,14,True,3,26,1996,3,0.139908,100065.75749778426
main-l4-n40-zipf-k1,11,lazy,14,True,3,26,3936,3,0.259864,53874.33426715513
main-l4-n40-zipf-k1,11,paper,14,True,3,26,1996,3,0.114155,122640.26980859357
main-l4-n40-zipf-k1,11,profile,14,True,3,26,4024,3,0.31582,44329.04819200811
main-l4-n40-zipf-k1,29,accept_id,16,True,3,24,1988,3,0.056576,282805.4298642534
main-l4-n40-zipf-k1,29,accept_static_degree,17,True,3,23,2004,3,0.262513,64758.69766449662
main-l4-n40-zipf-k1,29,adaptive,17,True,3,23,3928,3,0.24747,68695.19537721745
main-l4-n40-zipf-k1,29,graph,17,True,3,23,1996,3,0.134211,126666.219609421
main-l4-n40-zipf-k1,29,lazy,17,True,3,23,3904,3,0.244377,69564.64806426136
main-l4-n40-zipf-k1,29,paper,17,True,3,23,1976,3,0.104922,162025.1234250205
main-l4-n40-zipf-k1,29,profile,17,True,3,23,3856,3,0.289016,58820.27292606638
main-l4-n40-zipf-k1,47,accept_id,17,True,3,23,1984,3,0.056094,303062.7161550255
main-l4-n40-zipf-k1,47,accept_static_degree,18,True,3,22,2020,3,0.276731,65045.11601519165
main-l4-n40-zipf-k1,47,adaptive,18,True,3,22,3992,3,0.22927,78510.05364853666
main-l4-n40-zipf-k1,47,graph,18,True,3,22,2076,3,0.127372,141318.3431209371
main-l4-n40-zipf-k1,47,lazy,18,True,3,22,3812,3,0.226042,79631.21897700428
main-l4-n40-zipf-k1,47,paper,18,True,3,22,2016,3,0.09803,183617.2600224421
main-l4-n40-zipf-k1,47,profile,18,True,3,22,3816,3,0.291374,61776.27379244544
main-l4-n40-zipf-k1,71,accept_id,14,True,3,26,2000,3,0.062725,223196.49262654444
main-l4-n40-zipf-k1,71,accept_static_degree,15,True,3,25,2016,3,0.272611,55023.458334403236
main-l4-n40-zipf-k1,71,adaptive,15,True,3,25,3940,3,0.252239,59467.40987714034
main-l4-n40-zipf-k1,71,graph,15,True,3,25,2004,3,0.138135,108589.4233901618
main-l4-n40-zipf-k1,71,lazy,15,True,3,25,3988,3,0.248749,60301.749956783744
main-l4-n40-zipf-k1,71,paper,15,True,3,25,2012,3,0.109482,137008.82336822493
main-l4-n40-zipf-k1,71,profile,15,True,3,25,3912,3,0.329067,45583.422221006665
main-l4-n40-zipf-k1,101,accept_id,15,True,3,25,2008,3,0.056511,265435.0480437437
main-l4-n40-zipf-k1,101,accept_static_degree,16,True,3,24,2040,3,0.267361,59844.18071446471
main-l4-n40-zipf-k1,101,adaptive,16,True,3,24,3908,3,0.248749,64321.86662056933
main-l4-n40-zipf-k1,101,graph,16,True,3,24,1968,3,0.13133,121830.50331226681
main-l4-n40-zipf-k1,101,lazy,16,True,3,24,3848,3,0.249871,64033.041049181375
main-l4-n40-zipf-k1,101,paper,16,True,3,24,2040,3,0.105903,151081.6501893242
main-l4-n40-zipf-k1,101,profile,16,True,3,24,3928,3,0.318519,50232.48220671294
main-l4-n512-uniform-k1,11,accept_id,354,True,3,158,3824,3,0.534219,662649.5875287101
main-l4-n512-uniform-k1,11,accept_static_degree,371,True,3,141,4444,3,3.132512,118435.30048727666
main-l4-n512-uniform-k1,11,adaptive,370,True,3,142,5316,3,2.251762,164315.76694162172
main-l4-n512-uniform-k1,11,graph,370,True,3,142,4112,3,0.875789,422476.1900412085
main-l4-n512-uniform-k1,11,lazy,370,True,3,142,5316,3,2.259969,163719.0598632105
main-l4-n512-uniform-k1,11,paper,370,True,3,142,4064,3,0.97801,378319.2400895696
main-l4-n512-uniform-k1,11,profile,370,True,3,142,5328,3,2.444828,151339.889759116
main-l4-n512-uniform-k1,29,accept_id,349,True,3,163,3816,3,0.5346,652824.5417134307
main-l4-n512-uniform-k1,29,accept_static_degree,360,True,3,152,4288,3,3.1418,114583.99643516456
main-l4-n512-uniform-k1,29,adaptive,358,True,3,154,5316,3,2.294906,155997.67485029888
main-l4-n512-uniform-k1,29,graph,358,True,3,154,4192,3,0.888136,403091.4184314114
main-l4-n512-uniform-k1,29,lazy,358,True,3,154,5332,3,2.30233,155494.65107087168
main-l4-n512-uniform-k1,29,paper,358,True,3,154,4140,3,0.99645,359275.42776857846
main-l4-n512-uniform-k1,29,profile,358,True,3,154,5392,3,2.508211,142731.21360204543
main-l4-n512-uniform-k1,47,accept_id,347,True,3,165,3772,3,0.535771,647664.76722331
main-l4-n512-uniform-k1,47,accept_static_degree,362,True,3,150,4440,3,3.117948,116102.00041822378
main-l4-n512-uniform-k1,47,adaptive,360,True,3,152,5304,3,2.325248,154822.19530991963
main-l4-n512-uniform-k1,47,graph,360,True,3,152,4252,3,0.885037,406762.65512063337
main-l4-n512-uniform-k1,47,lazy,360,True,3,152,5312,3,2.325428,154810.21128153612
main-l4-n512-uniform-k1,47,paper,360,True,3,152,4076,3,1.024485,351396.06729234685
main-l4-n512-uniform-k1,47,profile,360,True,3,152,5312,3,2.680681,134294.2334429199
main-l4-n512-uniform-k1,71,accept_id,330,True,3,182,3812,3,0.537678,613750.2371307735
main-l4-n512-uniform-k1,71,accept_static_degree,347,True,3,165,4452,3,3.14324,110395.64271261501
main-l4-n512-uniform-k1,71,adaptive,347,True,3,165,5288,3,2.414112,143738.1529937302
main-l4-n512-uniform-k1,71,graph,347,True,3,165,4244,3,0.908453,381968.02696452104
main-l4-n512-uniform-k1,71,lazy,347,True,3,165,5240,3,2.414152,143735.77140130365
main-l4-n512-uniform-k1,71,paper,347,True,3,165,4100,3,1.060691,327145.22891209595
main-l4-n512-uniform-k1,71,profile,347,True,3,165,5664,3,2.642816,131299.3413086647
main-l4-n512-uniform-k1,101,accept_id,349,True,3,163,3864,3,0.537097,649789.5166050079
main-l4-n512-uniform-k1,101,accept_static_degree,360,True,3,152,4464,3,3.13753,114739.93874162159
main-l4-n512-uniform-k1,101,adaptive,359,True,3,153,5448,3,2.299869,156095.84719825347
main-l4-n512-uniform-k1,101,graph,359,True,3,153,4304,3,0.886104,405144.3171456172
