condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,mode,metric,count,median,minimum,maximum,q1,q3,iqr,expected_repetitions
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.heavy_subsets,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.heavy_updates,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.incidences,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.index_payload_bytes,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.initial_core_size,5,256,256,256,256.0,256.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.kernel_ms,5,4.031089,4.020015,4.096785,4.02923,4.056028,0.02679800000000032,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.normalize_ms,5,0.127282,0.123918,0.134501,0.125316,0.130837,0.005520999999999998,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.select_ms,5,3.911523,3.896813,3.977041,3.907365,3.935031,0.02766599999999997,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.subsets,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.switches,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.total_ms,5,4.16852,4.162874,4.234116,4.167114,4.202542,0.03542800000000046,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.tree_updates,5,65792,65792,65792,65792.0,65792.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.trim_key_visits,5,1536,1536,1536,1536.0,1536.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector.trim_ms,5,0.018033,0.017991,0.018303,0.017991,0.018055,6.400000000000156e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,selector_ms,5,4.16852,4.162874,4.234116,4.167114,4.202542,0.03542800000000046,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,sync_wait_ms,5,0.003381,0.003065,0.00368,0.003323,0.003416,9.30000000000002e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,graph,value_bytes,5,32,32,32,32.0,32.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,abort_count,5,255,255,255,255.0,255.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,actual_arity,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,apply_worker_ms,5,0.00039,0.000348,0.00043,0.000384,0.000429,4.500000000000001e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,arity_max,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,arity_min,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,batch_ms,5,3.180002,3.151049,3.225461,3.15932,3.218568,0.059247999999999745,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,commit_count,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,commit_wall_ms,5,0.004148,0.003979,0.005262,0.004032,0.004645,0.0006129999999999998,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,commit_worker_ms,5,0.002993,0.002879,0.004054,0.002956,0.003009,5.3000000000000096e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,extract_ms,5,0.129269,0.12517,0.142959,0.128514,0.139829,0.01131500000000002,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,initial_core_size,5,256,256,256,256.0,256.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,peak_rss_kib,5,8180,8084,8272,8148.0,8180.0,32.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,read_wall_ms,5,0.139369,0.137287,0.146178,0.137415,0.139492,0.0020769999999999955,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,read_worker_ms,5,0.137494,0.135327,0.144543,0.135389,0.137678,0.0022889999999999855,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,reservation_worker_ms,5,0.021214,0.020965,0.023038,0.02099,0.021223,0.0002329999999999971,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,round_count,5,255,255,255,255.0,255.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,runner_peak_rss_kib,5,8180,8084,8272,8148.0,8180.0,32.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.B,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.build_ms,5,0.056026,0.05571,0.057035,0.05596,0.056912,0.0009519999999999945,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.certificate_ms,5,0.005075,0.004976,0.005212,0.005075,0.005097,2.2000000000000318e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.degree_queries,5,32895,32895,32895,32895.0,32895.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.heavy_subsets,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.heavy_updates,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.incidences,5,768,768,768,768.0,768.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.index_payload_bytes,5,18848,18848,18848,18848.0,18848.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.initial_core_size,5,256,256,256,256.0,256.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.kernel_ms,5,2.888479,2.872284,2.930527,2.875234,2.91937,0.04413599999999995,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.normalize_ms,5,0.129269,0.12517,0.142959,0.128514,0.139829,0.01131500000000002,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.select_ms,5,2.75951,2.745217,2.801649,2.748164,2.789995,0.04183099999999973,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.subsets,5,3,3,3,3.0,3.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.switches,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.total_ms,5,3.029747,3.009364,3.082784,3.01566,3.074452,0.058791999999999955,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.tree_updates,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.trim_key_visits,5,1536,1536,1536,1536.0,1536.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector.trim_ms,5,0.017903,0.017835,0.017973,0.017849,0.017962,0.00011299999999999852,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,selector_ms,5,3.029747,3.009364,3.082784,3.01566,3.074452,0.058791999999999955,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,sync_wait_ms,5,0.003168,0.002735,0.003511,0.002853,0.003218,0.0003649999999999999,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,lazy,value_bytes,5,32,32,32,32.0,32.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,abort_count,5,255,255,255,255.0,255.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,actual_arity,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,apply_worker_ms,5,0.000148,0.000129,0.000295,0.000147,0.000229,8.200000000000001e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,arity_max,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,arity_min,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,batch_ms,5,0.162185,0.161788,0.164269,0.162051,0.162257,0.00020600000000001173,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,commit_count,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,commit_wall_ms,5,0.024017,0.024005,0.024186,0.024017,0.024058,4.099999999999937e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,commit_worker_ms,5,0.022895,0.022756,0.022993,0.022892,0.022915,2.3000000000002185e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,dependency_worker_ms,5,0.0107,0.010581,0.010762,0.01069,0.010736,4.60000000000009e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,extract_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,initial_core_size,5,256,256,256,256.0,256.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,peak_rss_kib,5,8192,8104,8292,8172.0,8288.0,116.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,read_wall_ms,5,0.137994,0.137594,0.140197,0.137933,0.1381,0.00016700000000000048,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,read_worker_ms,5,0.136125,0.135632,0.13852,0.136009,0.136206,0.00019700000000000273,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,reservation_worker_ms,5,0.020974,0.020911,0.021267,0.020967,0.021248,0.000281,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,round_count,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,runner_peak_rss_kib,5,8192,8104,8292,8172.0,8288.0,116.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.B,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.build_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.certificate_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.heavy_subsets,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.heavy_updates,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.incidences,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.index_payload_bytes,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.initial_core_size,5,256,256,256,256.0,256.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.kernel_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.normalize_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.select_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.subsets,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.switches,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.total_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.tree_updates,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.trim_key_visits,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector.trim_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,selector_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,sync_wait_ms,5,0.003027,0.002802,0.003195,0.003016,0.003118,0.0001020000000000001,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,native,value_bytes,5,32,32,32,32.0,32.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,abort_count,5,255,255,255,255.0,255.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,actual_arity,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,apply_worker_ms,5,0.000367,0.000343,0.00043,0.000345,0.0004,5.5000000000000036e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,arity_max,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,arity_min,5,2,2,2,2.0,2.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,batch_ms,5,0.556342,0.552659,0.575058,0.555283,0.56289,0.00760700000000003,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,commit_count,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,commit_wall_ms,5,0.004298,0.004093,0.004415,0.004253,0.004367,0.00011400000000000039,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,commit_worker_ms,5,0.002961,0.002904,0.003072,0.00291,0.002962,5.199999999999996e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,extract_ms,5,0.133574,0.126348,0.14183,0.126662,0.135477,0.00881499999999999,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,initial_core_size,5,256,256,256,256.0,256.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,peak_rss_kib,5,8520,8292,8696,8516.0,8540.0,24.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,read_wall_ms,5,0.138113,0.137643,0.143798,0.137658,0.138743,0.0010850000000000026,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,read_worker_ms,5,0.136181,0.135794,0.141793,0.13589,0.136888,0.0009979999999999989,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,reservation_worker_ms,5,0.020942,0.020667,0.021012,0.020934,0.020991,5.6999999999998024e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,round_count,5,255,255,255,255.0,255.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,runner_peak_rss_kib,5,8520,8292,8696,8516.0,8540.0,24.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.B,5,16,16,16,16.0,16.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.build_ms,5,0.095813,0.093644,0.103733,0.094551,0.099165,0.004614000000000007,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.certificate_ms,5,0.00516,0.005135,0.005226,0.00514,0.005177,3.7000000000000574e-05,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.heavy_subsets,5,3,3,3,3.0,3.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.heavy_updates,5,768,768,768,768.0,768.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.incidences,5,768,768,768,768.0,768.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.index_payload_bytes,5,18872,18872,18872,18872.0,18872.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.initial_core_size,5,256,256,256,256.0,256.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.kernel_ms,5,0.270798,0.268254,0.278557,0.268911,0.273302,0.004390999999999978,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.normalize_ms,5,0.133574,0.126348,0.14183,0.126662,0.135477,0.00881499999999999,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.profile_links,5,3,3,3,3.0,3.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.profiles,5,1,1,1,1.0,1.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.select_ms,5,0.103012,0.101953,0.104504,0.102608,0.10337,0.0007619999999999988,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.subsets,5,3,3,3,3.0,3.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.switches,5,0,0,0,0.0,0.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.total_ms,5,0.414491,0.407006,0.43255,0.409334,0.420864,0.01153000000000004,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.tree_updates,5,2554,2554,2554,2554.0,2554.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.trim_key_visits,5,1536,1536,1536,1536.0,1536.0,0.0,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector.trim_ms,5,0.018085,0.018026,0.018261,0.018065,0.018239,0.00017399999999999707,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,selector_ms,5,0.414491,0.407006,0.43255,0.409334,0.420864,0.01153000000000004,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,sync_wait_ms,5,0.0033,0.002942,0.00332,0.003156,0.003308,0.00015200000000000023,5
worst-l2-n256-identical-w1-k1,worst,2,256,identical,1,1,10000,False,profile,value_bytes,5,32,32,32,32.0,32.0,0.0,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,abort_count,5,2,2,2,2.0,2.0,0.0,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,actual_arity,5,1,1,1,1.0,1.0,0.0,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,apply_worker_ms,5,0,0,0,0.0,0.0,0.0,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,arity_max,5,1,1,1,1.0,1.0,0.0,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,arity_min,5,1,1,1,1.0,1.0,0.0,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,batch_ms,5,0.028424,0.025975,0.028617,0.027325,0.028455,0.0011300000000000025,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,commit_count,5,0,0,0,0.0,0.0,0.0,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,commit_wall_ms,5,0.001217,0.001024,0.001373,0.00107,0.001294,0.00022400000000000002,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,commit_worker_ms,5,0.000226,0.000212,0.000239,0.000223,0.000234,1.0999999999999996e-05,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,extract_ms,5,0.005183,0.004998,0.005792,0.005117,0.005469,0.0003519999999999999,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,initial_core_size,5,2,2,2,2.0,2.0,0.0,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,peak_rss_kib,5,7940,7860,8076,7860.0,7968.0,108.0,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,read_wall_ms,5,0.007057,0.004568,0.007211,0.005361,0.007193,0.0018319999999999994,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,read_worker_ms,5,0.003361,0.002744,0.00354,0.003336,0.003399,6.300000000000012e-05,5
zero_commit-l1-n2-identical-w1-k2,zero_commit,1,2,identical,1,2,10000,False,adaptive,reservation_worker_ms,5,0.000507,0.000385,0.000534,0.000466,0.000514,4.800000000000003e-05,5
