condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,mode,metric,count,median,minimum,maximum,q1,q3,iqr,expected_repetitions
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.select_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.subsets,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.switches,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.total_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.tree_updates,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.trim_key_visits,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector.trim_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,selector_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,sync_wait_ms,5,0.00304,0.002827,0.003065,0.002947,0.003045,9.8e-05,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,native,value_bytes,5,32,32,32,32.0,32.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,abort_count,5,12,10,16,10.0,14.0,4.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,actual_arity,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,apply_worker_ms,5,0.034049,0.033598,0.034364,0.033839,0.034075,0.0002360000000000001,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,arity_max,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,arity_min,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,batch_ms,5,0.795378,0.787785,0.805121,0.791289,0.797532,0.0062429999999999986,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,commit_count,5,500,496,502,498.0,502.0,4.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,commit_wall_ms,5,0.072791,0.071542,0.07362,0.072726,0.073281,0.0005549999999999999,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,commit_worker_ms,5,0.071601,0.070465,0.072287,0.071492,0.072123,0.0006310000000000066,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,extract_ms,5,0.204554,0.202865,0.212721,0.203365,0.208114,0.004749000000000003,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,initial_core_size,5,18,16,26,18.0,22.0,4.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,peak_rss_kib,5,8680,8500,8708,8556.0,8684.0,128.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,read_wall_ms,5,0.339151,0.333505,0.340127,0.336823,0.33997,0.003147000000000011,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,read_worker_ms,5,0.337268,0.331579,0.338155,0.335001,0.338002,0.0030010000000000314,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,reservation_worker_ms,5,0.044344,0.043838,0.044682,0.044002,0.044529,0.0005269999999999997,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,round_count,5,6,5,8,5.0,7.0,2.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,runner_peak_rss_kib,5,8680,8500,8708,8556.0,8684.0,128.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.B,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.build_ms,5,0.029625,0.025248,0.03471,0.027712,0.032227,0.004514999999999998,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.certificate_ms,5,0.012155,0.011539,0.014195,0.011746,0.01362,0.0018740000000000007,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.heavy_subsets,5,9,8,13,9.0,11.0,2.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.heavy_updates,5,18,16,26,18.0,22.0,4.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.incidences,5,18,16,26,18.0,22.0,4.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.index_payload_bytes,5,14312,13440,14472,14312.0,14392.0,80.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.initial_core_size,5,18,16,26,18.0,22.0,4.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.kernel_ms,5,0.156943,0.148557,0.160376,0.151302,0.15966,0.008358000000000004,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.normalize_ms,5,0.204554,0.202865,0.212721,0.203365,0.208114,0.004749000000000003,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.profile_links,5,9,8,13,9.0,11.0,2.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.profiles,5,9,8,13,9.0,11.0,2.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.select_ms,5,0.007635,0.007461,0.009862,0.007599,0.009232,0.0016330000000000008,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.subsets,5,9,8,13,9.0,11.0,2.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.switches,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.total_ms,5,0.385437,0.374746,0.391401,0.384387,0.38687,0.002483000000000013,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.tree_updates,5,88,76,124,84.0,104.0,20.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.trim_key_visits,5,1536,1536,1536,1536.0,1536.0,0.0,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector.trim_ms,5,0.028402,0.027952,0.028617,0.028248,0.028478,0.00023000000000000104,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,selector_ms,5,0.385437,0.374746,0.391401,0.384387,0.38687,0.002483000000000013,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,sync_wait_ms,5,0.003084,0.002899,0.003301,0.003073,0.003206,0.00013299999999999987,5
arity-l1-n512-uniform-w1-k2,arity,1,512,uniform,1,2,10000,False,profile,value_bytes,5,32,32,32,32.0,32.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,abort_count,5,214,202,228,214.0,218.0,4.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,actual_arity,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,apply_worker_ms,5,0.032208,0.031291,0.037232,0.032146,0.03252,0.00037399999999999933,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,arity_max,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,arity_min,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,batch_ms,5,0.975641,0.967892,1.034263,0.968806,0.989384,0.020578000000000096,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,commit_count,5,298,284,310,294.0,298.0,4.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,commit_wall_ms,5,0.066991,0.066313,0.073733,0.066362,0.067065,0.0007029999999999953,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,commit_worker_ms,5,0.065761,0.064978,0.072643,0.064988,0.065817,0.0008289999999999964,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,extract_ms,5,0.201078,0.199525,0.226443,0.200595,0.208392,0.007796999999999998,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,initial_core_size,5,267,247,280,266.0,271.0,5.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,peak_rss_kib,5,8576,8520,8752,8552.0,8692.0,140.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,read_wall_ms,5,0.280143,0.274949,0.295185,0.277871,0.282239,0.0043680000000000385,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,read_worker_ms,5,0.278327,0.273106,0.293161,0.276213,0.280294,0.004081000000000001,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,reservation_worker_ms,5,0.041907,0.041427,0.042581,0.041705,0.042189,0.0004839999999999983,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,round_count,5,107,101,114,107.0,109.0,2.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,runner_peak_rss_kib,5,8576,8520,8752,8552.0,8692.0,140.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.B,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.build_ms,5,0.137317,0.123853,0.146331,0.136424,0.139576,0.003152000000000016,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.certificate_ms,5,0.026906,0.026406,0.030055,0.026793,0.028269,0.0014759999999999981,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.graph_bytes,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.heavy_subsets,5,54,46,56,53.0,54.0,1.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.heavy_updates,5,267,247,280,266.0,271.0,5.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.incidences,5,267,247,280,266.0,271.0,5.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.index_payload_bytes,5,24152,23736,24624,24144.0,24448.0,304.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.initial_core_size,5,267,247,280,266.0,271.0,5.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.kernel_ms,5,0.40437,0.383634,0.436025,0.400304,0.409273,0.008969000000000005,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.normalize_ms,5,0.201078,0.199525,0.226443,0.200595,0.208392,0.007796999999999998,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.profile_links,5,54,46,56,53.0,54.0,1.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.profiles,5,54,46,56,53.0,54.0,1.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.select_ms,5,0.120814,0.112315,0.135562,0.11927,0.121465,0.0021950000000000025,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.subsets,5,54,46,56,53.0,54.0,1.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.switches,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.total_ms,5,0.628335,0.60721,0.685468,0.622862,0.640666,0.01780399999999993,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.tree_updates,5,1484,1388,1568,1484.0,1520.0,36.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.trim_key_visits,5,1536,1536,1536,1536.0,1536.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector.trim_ms,5,0.050431,0.049529,0.05927,0.050303,0.051037,0.0007339999999999985,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,selector_ms,5,0.628335,0.60721,0.685468,0.622862,0.640666,0.01780399999999993,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,sync_wait_ms,5,0.003064,0.002888,0.003359,0.002933,0.003319,0.00038600000000000006,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,adaptive,value_bytes,5,32,32,32,32.0,32.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,abort_count,5,214,202,228,214.0,218.0,4.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,actual_arity,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,apply_worker_ms,5,0.033351,0.028819,0.050277,0.03267,0.036143,0.003473000000000004,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,arity_max,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,arity_min,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,batch_ms,5,1.207397,1.183274,1.222326,1.205455,1.222293,0.01683800000000013,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,commit_count,5,298,284,310,294.0,298.0,4.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,commit_wall_ms,5,0.069034,0.061407,0.088083,0.066913,0.073652,0.006738999999999995,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,commit_worker_ms,5,0.067743,0.060056,0.08679,0.065568,0.072157,0.006588999999999998,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,extract_ms,5,0.206597,0.200534,0.216823,0.205569,0.21195,0.006380999999999998,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,initial_core_size,5,267,247,280,266.0,271.0,5.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,peak_rss_kib,5,8480,8248,8568,8372.0,8560.0,188.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,read_wall_ms,5,0.28037,0.276463,0.291834,0.279867,0.285152,0.00528500000000004,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,read_worker_ms,5,0.278624,0.274435,0.290202,0.277885,0.283405,0.005520000000000025,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,reservation_worker_ms,5,0.04185,0.041767,0.042477,0.04181,0.042399,0.0005889999999999992,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,round_count,5,107,101,114,107.0,109.0,2.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,runner_peak_rss_kib,5,8480,8248,8568,8372.0,8560.0,188.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.B,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.build_ms,5,0.077249,0.067628,0.082107,0.076298,0.078848,0.0025499999999999967,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.certificate_ms,5,0.012324,0.012041,0.013731,0.012109,0.012831,0.0007220000000000004,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.degree_queries,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.graph_bytes,5,10680,7904,11200,10640.0,10840.0,200.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.heavy_subsets,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.heavy_updates,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.incidences,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.index_payload_bytes,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.initial_core_size,5,267,247,280,266.0,271.0,5.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.kernel_ms,5,0.633182,0.594081,0.640738,0.607374,0.635611,0.028237000000000068,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.light_scans,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.normalize_ms,5,0.206597,0.200534,0.216823,0.205569,0.21195,0.006380999999999998,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.profile_links,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.profiles,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.select_ms,5,0.426867,0.39772,0.436267,0.405014,0.43065,0.025635999999999992,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.subsets,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.switch_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.switch_queries,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.switch_remaining,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.switch_round,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.switches,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.total_ms,5,0.867957,0.817671,0.875378,0.836905,0.869413,0.03250799999999998,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.tree_updates,5,4434,4134,4798,4224.0,4560.0,336.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.trim_key_visits,5,1536,1536,1536,1536.0,1536.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector.trim_ms,5,0.047238,0.046996,0.04776,0.047073,0.047666,0.0005930000000000032,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,selector_ms,5,0.867957,0.817671,0.875378,0.836905,0.869413,0.03250799999999998,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,sync_wait_ms,5,0.003127,0.003038,0.003379,0.003039,0.003327,0.00028800000000000006,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,graph,value_bytes,5,32,32,32,32.0,32.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,abort_count,5,214,202,228,214.0,218.0,4.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,actual_arity,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,apply_worker_ms,5,0.032049,0.031434,0.03766,0.031933,0.033309,0.0013759999999999953,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,arity_max,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,arity_min,5,1,1,1,1.0,1.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,batch_ms,5,0.940474,0.918433,0.944422,0.938365,0.943057,0.0046920000000000295,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,commit_count,5,298,284,310,294.0,298.0,4.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,commit_wall_ms,5,0.066595,0.066282,0.074254,0.066532,0.068564,0.002032000000000006,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,commit_worker_ms,5,0.065465,0.064922,0.072742,0.065178,0.067279,0.0021010000000000056,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,dependency_worker_ms,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,extract_ms,5,0.205622,0.2038,0.210156,0.204861,0.207354,0.002493000000000023,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,initial_core_size,5,267,247,280,266.0,271.0,5.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,peak_rss_kib,5,8552,8548,8612,8548.0,8556.0,8.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,read_wall_ms,5,0.281014,0.273714,0.290743,0.278175,0.289301,0.01112599999999997,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,read_worker_ms,5,0.278984,0.271762,0.288869,0.276205,0.287606,0.011400999999999994,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,reservation_worker_ms,5,0.042259,0.041367,0.042353,0.041746,0.04234,0.0005940000000000042,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,round_count,5,107,101,114,107.0,109.0,2.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,runner_peak_rss_kib,5,8552,8548,8612,8548.0,8556.0,8.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,selector.B,5,0,0,0,0.0,0.0,0.0,5
arity-l1-n512-zipf-w1-k2,arity,1,512,zipf,1,2,10000,False,lazy,selector.build_ms,5,0.067444,0.064143,0.069624,0.064263,0.067453,0.0031899999999999984,5
