condition,suite,arity,n,distribution,workers,policy_k,key_count,selector_only,baseline,mode,seed,metric,status,ratio,baseline_ms,baseline_status,mode_ms,mode_status
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,graph,profile,71,batch_ms,ok,0.5839179538467889,74.615474,ok,127.784175,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,graph,adaptive,71,selector_ms,ok,0.6770125170922248,64.484575,ok,95.248719,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,graph,adaptive,71,batch_ms,ok,0.7062754744794093,74.615474,ok,105.646418,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,native,graph,71,batch_ms,ok,0.14298571634082227,10.668947,ok,74.615474,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,native,lazy,71,batch_ms,ok,0.09982713417536178,10.668947,ok,106.874219,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,native,profile,71,batch_ms,ok,0.08349192691505031,10.668947,ok,127.784175,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,native,adaptive,71,batch_ms,ok,0.10098730465239247,10.668947,ok,105.646418,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,graph,lazy,101,selector_ms,ok,0.6775612867120558,64.548748,ok,95.266287,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,graph,lazy,101,batch_ms,ok,0.7069287401240886,74.606042,ok,105.535449,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,graph,profile,101,selector_ms,ok,0.5424062890300616,64.548748,ok,119.004424,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,graph,profile,101,batch_ms,ok,0.575786605512894,74.606042,ok,129.572382,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,graph,adaptive,101,selector_ms,ok,0.6682565441805446,64.548748,ok,96.592766,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,graph,adaptive,101,batch_ms,ok,0.6993714650209708,74.606042,ok,106.675845,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,native,graph,101,batch_ms,ok,0.1434962733983395,10.705689,ok,74.606042,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,native,lazy,101,batch_ms,ok,0.10144163976598991,10.705689,ok,105.535449,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,native,profile,101,batch_ms,ok,0.08262323216378008,10.705689,ok,129.572382,ok
arity-l4-n8192-uniform-w1-k2,arity,4,8192,uniform,1,2,10000,False,native,adaptive,101,batch_ms,ok,0.10035719895164646,10.705689,ok,106.675845,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,lazy,11,selector_ms,ok,22.92337992293389,2510.550666,ok,109.519219,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,lazy,11,batch_ms,ok,21.357106000769722,2519.611671,ok,117.975332,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,profile,11,selector_ms,ok,2.9101193877857394,2510.550666,ok,862.696794,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,profile,11,batch_ms,ok,2.893040760911481,2519.611671,ok,870.921594,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,adaptive,11,selector_ms,ok,23.1102359111182,2510.550666,ok,108.63371,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,adaptive,11,batch_ms,ok,21.526349801222217,2519.611671,ok,117.04779,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,graph,11,batch_ms,ok,0.0035571898253840086,8.962737,ok,2519.611671,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,lazy,11,batch_ms,ok,0.07597128016558581,8.962737,ok,117.975332,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,profile,11,batch_ms,ok,0.010291095159135531,8.962737,ok,870.921594,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,adaptive,11,batch_ms,ok,0.07657331249056475,8.962737,ok,117.04779,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,lazy,29,selector_ms,ok,22.711217159411365,2489.933619,ok,109.63453,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,lazy,29,batch_ms,ok,21.151231385814825,2499.096417,ok,118.153708,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,profile,29,selector_ms,ok,2.9393279099265053,2489.933619,ok,847.109848,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,profile,29,batch_ms,ok,2.922490015862966,2499.096417,ok,855.125733,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,adaptive,29,selector_ms,ok,22.581257229142388,2489.933619,ok,110.2655,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,adaptive,29,batch_ms,ok,21.062909880191057,2499.096417,ok,118.649153,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,graph,29,batch_ms,ok,0.003541706090165628,8.851065,ok,2499.096417,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,lazy,29,batch_ms,ok,0.07491144501364275,8.851065,ok,118.153708,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,profile,29,batch_ms,ok,0.010350600687630109,8.851065,ok,855.125733,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,adaptive,29,batch_ms,ok,0.07459863619928243,8.851065,ok,118.649153,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,lazy,47,selector_ms,ok,22.694074346862934,2468.423392,ok,108.769512,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,lazy,47,batch_ms,ok,21.147678491343783,2477.647399,ok,117.159309,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,profile,47,selector_ms,ok,2.9162726469244444,2468.423392,ok,846.430938,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,profile,47,batch_ms,ok,2.8981365907871486,2477.647399,ok,854.910499,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,adaptive,47,selector_ms,ok,22.64572715764653,2468.423392,ok,109.001728,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,adaptive,47,batch_ms,ok,21.120947247496495,2477.647399,ok,117.307589,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,graph,47,batch_ms,ok,0.003648418255014179,9.039494,ok,2477.647399,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,lazy,47,batch_ms,ok,0.07715557625898938,9.039494,ok,117.159309,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,profile,47,batch_ms,ok,0.010573614443352392,9.039494,ok,854.910499,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,adaptive,47,batch_ms,ok,0.0770580495009577,9.039494,ok,117.307589,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,lazy,71,selector_ms,ok,22.915921584938474,2503.09759,ok,109.229628,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,lazy,71,batch_ms,ok,21.421971044597704,2512.21519,ok,117.272831,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,profile,71,selector_ms,ok,2.9499118880469894,2503.09759,ok,848.533002,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,profile,71,batch_ms,ok,2.931652469509881,2512.21519,ok,856.928035,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,adaptive,71,selector_ms,ok,22.757368460878983,2503.09759,ok,109.990643,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,adaptive,71,batch_ms,ok,21.23598689679399,2512.21519,ok,118.299903,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,graph,71,batch_ms,ok,0.0037190110294651945,9.342956,ok,2512.21519,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,lazy,71,batch_ms,ok,0.0796685465877429,9.342956,ok,117.272831,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,profile,71,batch_ms,ok,0.010902847868666124,9.342956,ok,856.928035,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,adaptive,71,batch_ms,ok,0.07897686949075519,9.342956,ok,118.299903,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,lazy,101,selector_ms,ok,22.777799856095694,2499.879752,ok,109.750712,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,lazy,101,batch_ms,ok,21.23614680090213,2509.08451,ok,118.15159,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,profile,101,selector_ms,ok,2.8947599387079435,2499.879752,ok,863.587933,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,profile,101,batch_ms,ok,2.878062675879022,2509.08451,ok,871.796341,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,adaptive,101,selector_ms,ok,22.728298460915603,2499.879752,ok,109.989745,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,graph,adaptive,101,batch_ms,ok,21.204641596328337,2509.08451,ok,118.327136,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,graph,101,batch_ms,ok,0.003604914447461158,9.045035,ok,2509.08451,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,lazy,101,batch_ms,ok,0.07655449241097814,9.045035,ok,118.15159,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,profile,101,batch_ms,ok,0.010375169720975005,9.045035,ok,871.796341,ok
arity-l4-n8192-zipf-w1-k2,arity,4,8192,zipf,1,2,10000,False,native,adaptive,101,batch_ms,ok,0.07644091884383986,9.045035,ok,118.327136,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,lazy,11,selector_ms,ok,1.041695661391006,1.321817,ok,1.268909,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,profile,11,selector_ms,ok,0.8845070064393263,1.321817,ok,1.494411,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,adaptive,11,selector_ms,ok,0.8928547545694216,1.321817,ok,1.480439,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,lazy,29,selector_ms,ok,1.0378182653720145,1.309846,ok,1.262115,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,profile,29,selector_ms,ok,0.8735433952021491,1.309846,ok,1.499463,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,adaptive,29,selector_ms,ok,0.8749619246615972,1.309846,ok,1.497032,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,lazy,47,selector_ms,ok,1.0303831583428478,1.316705,ok,1.277879,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,profile,47,selector_ms,ok,0.875916026268733,1.316705,ok,1.503232,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,adaptive,47,selector_ms,ok,0.8668110139286989,1.316705,ok,1.519022,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,lazy,71,selector_ms,ok,1.0289763978918858,1.365321,ok,1.326873,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,profile,71,selector_ms,ok,0.881942452735123,1.365321,ok,1.548084,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,adaptive,71,selector_ms,ok,0.8680383322069501,1.365321,ok,1.572881,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,lazy,101,selector_ms,ok,1.0119919913215953,1.299506,ok,1.284107,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,profile,101,selector_ms,ok,0.8631133173884483,1.299506,ok,1.505603,ok
constant-l1-n2048-uniform-w1-k2,constant,1,2048,uniform,1,2,10000,True,graph,adaptive,101,selector_ms,ok,0.8627866785555179,1.299506,ok,1.506173,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,lazy,11,selector_ms,ok,0.8661669107779404,2.598499,ok,2.999998,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,profile,11,selector_ms,ok,0.7425333011383038,2.598499,ok,3.499505,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,adaptive,11,selector_ms,ok,0.8658520290467894,2.598499,ok,3.001089,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,lazy,29,selector_ms,ok,0.8554146138715562,2.584974,ok,3.021896,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,profile,29,selector_ms,ok,0.7250234618269203,2.584974,ok,3.565366,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,adaptive,29,selector_ms,ok,0.8584927372776572,2.584974,ok,3.011061,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,lazy,47,selector_ms,ok,0.8688037998461576,2.583104,ok,2.973173,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,profile,47,selector_ms,ok,0.7479693724230772,2.583104,ok,3.453489,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,adaptive,47,selector_ms,ok,0.8713203125158117,2.583104,ok,2.964586,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,lazy,71,selector_ms,ok,0.8715847030691521,2.63456,ok,3.022724,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,profile,71,selector_ms,ok,0.718352122219329,2.63456,ok,3.667505,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,adaptive,71,selector_ms,ok,0.8703888529332379,2.63456,ok,3.026877,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,lazy,101,selector_ms,ok,0.8780801373518647,2.579673,ok,2.937856,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,profile,101,selector_ms,ok,0.7502752812289322,2.579673,ok,3.438302,ok
constant-l2-n2048-uniform-w1-k2,constant,2,2048,uniform,1,2,10000,True,graph,adaptive,101,selector_ms,ok,0.8782669800230217,2.579673,ok,2.937231,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,lazy,11,selector_ms,ok,0.5716346958625833,4.111542,ok,7.192604,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,profile,11,selector_ms,ok,0.49487246828046116,4.111542,ok,8.308286,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,adaptive,11,selector_ms,ok,0.5738572485532287,4.111542,ok,7.164747,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,lazy,29,selector_ms,ok,0.5722195838719739,4.093109,ok,7.153039,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,profile,29,selector_ms,ok,0.48448247393150073,4.093109,ok,8.448415,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,adaptive,29,selector_ms,ok,0.5686137987071848,4.093109,ok,7.198399,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,lazy,47,selector_ms,ok,0.568979608596104,4.073993,ok,7.160174,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,profile,47,selector_ms,ok,0.49297366119727937,4.073993,ok,8.264119,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,adaptive,47,selector_ms,ok,0.5658726009405113,4.073993,ok,7.199488,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,lazy,71,selector_ms,ok,0.5612092691310155,4.10478,ok,7.31417,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,profile,71,selector_ms,ok,0.49166661276609813,4.10478,ok,8.348706,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,adaptive,71,selector_ms,ok,0.5724197962717785,4.10478,ok,7.170926,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,lazy,101,selector_ms,ok,0.5640905854264692,4.040186,ok,7.1623,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,profile,101,selector_ms,ok,0.47924331438906886,4.040186,ok,8.430344,ok
constant-l3-n2048-uniform-w1-k2,constant,3,2048,uniform,1,2,10000,True,graph,adaptive,101,selector_ms,ok,0.5650988366912972,4.040186,ok,7.149521,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,lazy,11,selector_ms,ok,0.3388859366299842,5.736246,ok,16.926775,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,profile,11,selector_ms,ok,0.3040468458003184,5.736246,ok,18.866323,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,adaptive,11,selector_ms,ok,0.343004210112402,5.736246,ok,16.723544,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,lazy,29,selector_ms,ok,0.33846627904162374,5.719501,ok,16.898289,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,profile,29,selector_ms,ok,0.30725931773992343,5.719501,ok,18.614573,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,adaptive,29,selector_ms,ok,0.33471050633243254,5.719501,ok,17.087904,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,lazy,47,selector_ms,ok,0.3479782733769773,5.763339,ok,16.562353,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,profile,47,selector_ms,ok,0.3078052808973222,5.763339,ok,18.723977,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,adaptive,47,selector_ms,ok,0.3459808105103785,5.763339,ok,16.657973,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,lazy,71,selector_ms,ok,0.34369328986304354,5.713372,ok,16.623461,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,profile,71,selector_ms,ok,0.30655405084559784,5.713372,ok,18.637405,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,adaptive,71,selector_ms,ok,0.34453039488282955,5.713372,ok,16.583071,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,lazy,101,selector_ms,ok,0.34572537615967175,5.712456,ok,16.523103,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,profile,101,selector_ms,ok,0.31192270307498365,5.712456,ok,18.313691,ok
constant-l4-n2048-uniform-w1-k2,constant,4,2048,uniform,1,2,10000,True,graph,adaptive,101,selector_ms,ok,0.34501653374242397,5.712456,ok,16.55705,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,lazy,11,selector_ms,ok,0.11628940842247619,8.86501,ok,76.232308,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,profile,11,selector_ms,ok,0.1109230211367864,8.86501,ok,79.92038,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,adaptive,11,selector_ms,ok,0.11681675043575629,8.86501,ok,75.888175,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,lazy,29,selector_ms,ok,0.11697835338247704,8.941369,ok,76.436099,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,profile,29,selector_ms,ok,0.11193171508276138,8.941369,ok,79.882355,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,adaptive,29,selector_ms,ok,0.11692067783106487,8.941369,ok,76.473804,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,lazy,47,selector_ms,ok,0.11460621262567731,8.865392,ok,77.355248,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,profile,47,selector_ms,ok,0.11231443631376527,8.865392,ok,78.933682,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,adaptive,47,selector_ms,ok,0.11731078976800856,8.865392,ok,75.571838,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,lazy,71,selector_ms,ok,0.11714447682022364,8.895248,ok,75.933994,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,profile,71,selector_ms,ok,0.11037492516397852,8.895248,ok,80.591203,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,adaptive,71,selector_ms,ok,0.1177587394174482,8.895248,ok,75.537901,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,lazy,101,selector_ms,ok,0.1167079844720322,8.887593,ok,76.152399,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,profile,101,selector_ms,ok,0.11031385729618583,8.887593,ok,80.566424,ok
constant-l6-n2048-uniform-w1-k2,constant,6,2048,uniform,1,2,10000,True,graph,adaptive,101,selector_ms,ok,0.11734876249746293,8.887593,ok,75.736572,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,lazy,11,selector_ms,ok,0.03068141472916842,12.332165,ok,401.942515,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,profile,11,selector_ms,ok,0.030139383496552333,12.332165,ok,409.17111,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,adaptive,11,selector_ms,ok,0.030741519246992224,12.332165,ok,401.156654,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,lazy,29,selector_ms,ok,0.0309093709604245,12.358472,ok,399.829295,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,profile,29,selector_ms,ok,0.03034245269178983,12.358472,ok,407.299704,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,adaptive,29,selector_ms,ok,0.030758000987777454,12.358472,ok,401.796983,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,lazy,47,selector_ms,ok,0.030562496725427924,12.390512,ok,405.415569,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,profile,47,selector_ms,ok,0.030225008768854315,12.390512,ok,409.942379,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,adaptive,47,selector_ms,ok,0.030487518358589916,12.390512,ok,406.412613,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,lazy,71,selector_ms,ok,0.030365707863251348,12.279414,ok,404.38425,ok
constant-l8-n2048-uniform-w1-k2,constant,8,2048,uniform,1,2,10000,True,graph,profile,71,selector_ms,ok,0.030024480973533236,12.279414,ok,408.980059,ok
